CD_SETOR,NUMPOINTS
"355030889000043",1
"355030889000044",0
"355030889000045",0
"355030889000046",0
"355030889000049",0
"355030889000050",0
"355030889000052",0
"355030889000053",0
"355030889000054",0
"355030889000055",0
"355030889000057",0
"355030889000059",0
"355030889000060",0
"355030889000062",0
"355030889000063",0
"355030889000066",0
"355030889000067",1
"355030889000068",0
"355030889000070",0
"355030889000071",0
"355030889000072",0
"355030889000073",0
"355030889000074",2
"355030889000075",0
"355030889000076",0
"355030889000077",0
"355030889000078",0
"355030889000079",0
"355030889000080",0
"355030889000081",0
"355030889000082",2
"355030889000083",0
"355030889000084",0
"355030889000085",0
"355030889000086",0
"355030889000087",0
"355030889000088",1
"355030889000089",1
"355030889000090",0
"355030889000091",0
"355030889000092",0
"355030889000093",1
"355030889000094",0
"355030889000095",1
"355030889000096",0
"355030889000097",0
"355030889000098",0
"355030889000099",0
"355030889000100",0
"355030889000101",0
"355030889000102",1
"355030889000103",1
"355030889000104",0
"355030889000105",0
"355030889000106",0
"355030889000107",0
"355030889000108",0
"355030889000109",1
"355030889000110",0
"355030889000114",0
"355030889000115",2
"355030889000117",0
"355030889000118",0
"355030889000119",0
"355030889000120",0
"355030889000121",1
"355030889000122",0
"355030889000123",0
"355030889000124",0
"355030889000125",1
"355030889000127",0
"355030889000128",0
"355030889000129",0
"355030889000130",0
"355030889000131",1
"355030889000132",0
"355030889000133",0
"355030889000134",0
"355030889000135",0
"355030889000136",1
"355030889000137",0
"355030889000138",0
"355030889000139",0
"355030889000140",0
"355030889000143",0
"355030889000145",0
"355030889000146",0
"355030889000147",0
"355030889000148",0
"355030889000149",1
"355030889000150",0
"355030889000151",0
"355030889000152",0
"355030889000153",0
"355030889000154",0
"355030889000155",0
"355030889000157",0
"355030889000159",0
"355030889000160",0
"355030889000161",0
"355030889000163",0
"355030889000164",0
"355030889000165",0
"355030889000166",0
"355030889000167",0
"355030889000168",0
"355030889000169",0
"355030889000170",0
"355030889000171",1
"355030889000172",0
"355030889000173",0
"355030889000174",0
"355030889000175",0
"355030889000176",0
"355030889000177",0
"355030889000178",0
"355030889000179",0
"355030889000180",0
"355030889000181",2
"355030889000182",0
"355030889000183",1
"355030889000184",1
"355030889000186",0
"355030889000187",0
"355030889000188",0
"355030889000189",0
"355030889000190",0
"355030889000191",0
"355030889000192",0
"355030889000193",0
"355030889000194",0
"355030889000195",0
"355030889000196",2
"355030889000197",0
"355030889000198",1
"355030889000199",0
"355030889000200",0
"355030889000201",0
"355030889000202",0
"355030889000203",0
"355030889000204",0
"355030889000205",0
"355030889000206",0
"355030889000207",0
"355030889000208",0
"355030889000209",0
"355030889000210",0
"355030889000211",0
"355030889000212",0
"355030889000213",0
"355030889000214",0
"355030889000215",0
"355030889000216",0
"355030889000217",0
"355030889000218",1
"355030889000219",0
"355030889000220",0
"355030889000221",0
"355030889000222",0
"355030889000223",0
"355030889000224",0
"355030889000225",0
"355030889000227",0
"355030889000228",0
"355030889000229",0
"355030889000230",4
"355030889000231",0
"355030889000232",0
"355030889000233",0
"355030889000234",0
"355030889000235",0
"355030889000236",0
"355030889000237",0
"355030889000238",0
"355030889000239",0
"355030889000240",0
"355030889000241",0
"355030889000242",0
"355030889000243",0
"355030889000244",0
"355030889000245",0
"355030889000246",0
"355030889000247",0
"355030889000248",0
"355030889000249",0
"355030889000250",0
"355030889000251",0
"355030889000252",0
"355030889000253",0
"355030889000254",0
"355030889000255",0
"355030889000256",0
"355030889000257",0
"355030889000258",0
"355030889000259",0
"355030889000260",0
"355030889000261",0
"355030889000262",0
"355030889000263",0
"355030889000264",0
"355030889000265",0
"355030890000007",0
"355030890000009",0
"355030890000021",0
"355030890000026",1
"355030890000036",0
"355030890000037",0
"355030890000046",0
"355030890000047",0
"355030890000072",0
"355030890000079",0
"355030890000081",0
"355030890000083",0
"355030890000084",0
"355030890000092",0
"355030890000095",0
"355030890000105",0
"355030890000106",0
"355030890000120",0
"355030890000122",0
"355030890000131",0
"355030890000135",0
"355030890000147",0
"355030890000157",0
"355030890000165",1
"355030890000192",1
"355030890000194",0
"355030890000197",0
"355030890000202",0
"355030890000204",0
"355030890000206",0
"355030890000229",0
"355030890000231",0
"355030890000232",0
"355030890000233",0
"355030890000235",0
"355030890000236",0
"355030890000237",0
"355030890000238",0
"355030890000239",0
"355030890000240",0
"355030890000241",0
"355030890000242",0
"355030890000243",0
"355030890000244",0
"355030890000246",1
"355030890000247",0
"355030890000248",0
"355030890000249",0
"355030890000250",0
"355030890000251",0
"355030890000252",0
"355030890000253",0
"355030890000254",0
"355030890000255",0
"355030890000256",0
"355030890000257",0
"355030890000258",0
"355030890000259",0
"355030890000261",0
"355030890000262",0
"355030890000264",0
"355030890000265",0
"355030890000266",0
"355030890000269",0
"355030890000270",0
"355030890000271",0
"355030890000272",1
"355030890000273",0
"355030890000274",0
"355030890000275",0
"355030890000276",0
"355030890000277",0
"355030890000278",0
"355030890000279",0
"355030890000280",0
"355030890000281",0
"355030890000282",0
"355030890000284",0
"355030890000285",0
"355030890000286",0
"355030890000287",0
"355030890000288",0
"355030890000289",0
"355030890000290",0
"355030890000291",1
"355030890000293",1
"355030890000294",0
"355030890000295",0
"355030890000296",0
"355030890000297",0
"355030890000298",0
"355030890000299",0
"355030890000300",0
"355030890000301",0
"355030890000302",0
"355030890000303",0
"355030890000304",0
"355030890000305",0
"355030890000306",1
"355030890000307",0
"355030890000308",0
"355030890000309",0
"355030890000310",0
"355030890000311",0
"355030890000312",0
"355030890000313",0
"355030890000314",0
"355030890000315",0
"355030890000316",0
"355030890000319",2
"355030890000320",0
"355030890000321",0
"355030890000322",0
"355030890000323",1
"355030890000324",0
"355030890000325",0
"355030890000326",0
"355030890000327",0
"355030890000328",0
"355030890000329",0
"355030890000330",0
"355030890000331",0
"355030890000332",0
"355030890000333",0
"355030890000334",0
"355030890000335",0
"355030890000336",0
"355030890000337",0
"355030890000338",1
"355030890000339",0
"355030890000340",0
"355030890000341",1
"355030890000342",0
"355030890000343",0
"355030890000344",0
"355030890000345",0
"355030890000346",0
"355030890000347",0
"355030890000348",0
"355030890000349",0
"355030890000350",0
"355030890000351",0
"355030890000352",0
"355030890000353",0
"355030890000354",0
"355030890000355",0
"355030890000357",0
"355030890000358",0
"355030890000359",0
"355030890000360",0
"355030890000362",0
"355030890000363",1
"355030890000364",0
"355030890000365",0
"355030890000366",0
"355030890000367",0
"355030890000368",0
"355030890000369",0
"355030890000370",0
"355030890000371",0
"355030890000372",0
"355030890000373",0
"355030890000374",0
"355030890000375",0
"355030890000376",0
"355030890000377",0
"355030890000378",0
"355030890000379",0
"355030890000380",0
"355030890000381",0
"355030890000382",0
"355030890000383",0
"355030890000384",0
"355030890000385",0
"355030890000386",0
"355030890000387",0
"355030890000388",0
"355030890000389",1
"355030890000390",0
"355030890000391",0
"355030890000392",0
"355030890000393",0
"355030890000394",2
"355030890000395",0
"355030890000396",0
"355030890000397",0
"355030890000398",0
"355030890000399",1
"355030890000400",0
"355030890000401",0
"355030890000404",0
"355030890000405",0
"355030890000406",0
"355030890000407",0
"355030890000408",0
"355030890000410",1
"355030890000411",0
"355030890000412",0
"355030890000413",0
"355030890000414",0
"355030890000415",0
"355030890000416",0
"355030890000417",0
"355030890000418",0
"355030890000419",0
"355030890000420",0
"355030890000421",0
"355030890000422",1
"355030890000423",0
"355030890000424",0
"355030890000425",0
"355030890000426",0
"355030890000427",0
"355030890000428",0
"355030890000429",0
"355030890000430",0
"355030890000431",0
"355030890000432",0
"355030890000433",1
"355030890000434",0
"355030890000435",0
"355030890000436",0
"355030890000437",0
"355030890000438",0
"355030890000439",0
"355030890000440",0
"355030890000441",0
"355030890000442",0
"355030890000443",0
"355030890000444",0
"355030890000445",1
"355030890000446",0
"355030890000447",0
"355030890000448",0
"355030890000449",0
"355030890000450",0
"355030890000451",0
"355030890000452",0
"355030890000453",0
"355030890000454",0
"355030890000455",0
"355030890000456",0
"355030890000457",0
"355030890000458",0
"355030890000459",0
"355030890000460",0
"355030890000461",0
"355030890000462",0
"355030890000463",0
"355030890000464",1
"355030890000465",0
"355030890000466",0
"355030890000467",0
"355030890000468",0
"355030890000469",0
"355030890000470",0
"355030890000471",0
"355030890000472",0
"355030890000473",0
"355030890000474",0
"355030890000475",0
"355030890000476",0
"355030890000477",0
"355030890000478",0
"355030890000479",0
"355030890000480",0
"355030890000481",0
"355030890000482",0
"355030890000483",0
"355030890000485",1
"355030890000486",0
"355030890000487",0
"355030890000488",0
"355030890000489",0
"355030890000490",1
"355030890000491",0
"355030890000492",0
"355030890000495",0
"355030890000496",1
"355030890000497",0
"355030890000498",0
"355030890000499",0
"355030890000500",0
"355030890000501",1
"355030890000502",0
"355030890000503",0
"355030890000504",0
"355030890000505",0
"355030890000506",0
"355030890000508",0
"355030890000509",0
"355030890000510",0
"355030890000511",0
"355030890000512",0
"355030890000513",0
"355030890000514",0
"355030890000515",0
"355030890000516",0
"355030890000517",0
"355030890000518",0
"355030890000519",0
"355030890000520",0
"355030890000521",0
"355030890000522",0
"355030890000523",0
"355030890000524",0
"355030890000525",0
"355030890000526",0
"355030890000527",0
"355030890000528",0
"355030890000530",0
"355030890000531",0
"355030890000533",0
"355030890000534",0
"355030890000535",0
"355030890000536",0
"355030890000537",0
"355030890000538",0
"355030890000539",0
"355030890000540",0
"355030890000542",0
"355030890000543",0
"355030890000544",0
"355030890000545",0
"355030890000546",0
"355030890000547",0
"355030890000548",0
"355030890000549",0
"355030890000550",0
"355030890000551",0
"355030890000552",0
"355030890000553",0
"355030890000554",0
"355030890000555",0
"355030890000556",0
"355030890000557",0
"355030890000558",0
"355030890000559",0
"355030890000560",1
"355030890000561",0
"355030890000562",0
"355030890000563",0
"355030890000564",0
"355030890000565",0
"355030890000566",0
"355030890000567",0
"355030890000568",0
"355030890000569",0
"355030890000570",0
"355030890000571",0
"355030890000572",0
"355030890000573",0
"355030890000574",0
"355030890000576",0
"355030890000577",0
"355030890000578",0
"355030890000579",0
"355030890000580",1
"355030890000581",0
"355030890000582",0
"355030890000583",0
"355030890000585",0
"355030890000586",0
"355030890000588",0
"355030890000589",0
"355030890000590",0
"355030890000591",1
"355030890000592",0
"355030890000593",0
"355030890000594",0
"355030890000595",0
"355030890000596",0
"355030890000597",1
"355030890000598",1
"355030890000599",0
"355030890000600",0
"355030890000601",0
"355030890000602",0
"355030890000604",0
"355030890000605",0
"355030890000606",0
"355030890000607",0
"355030890000608",0
"355030890000609",0
"355030890000610",0
"355030890000611",0
"355030890000612",0
"355030890000613",0
"355030890000614",0
